Trials = 100000   SKIP
Wishes Available,         X,        C0,        C1,        C2,        C3,        C4,        C5,        C6   SKIP
             270,    0.0000,    9.0990,   45.4910,   33.6530,    9.8640,    1.6510,    0.2190,     0.0230
             271,    0.0000,    8.9110,   45.3790,   33.6190,   10.1160,    1.7350,    0.2250,     0.0150
             272,    0.0000,    8.8740,   45.2090,   33.5790,   10.3010,    1.7650,    0.2340,     0.0380
             273,    0.0000,    8.6340,   44.7000,   34.2010,   10.4190,    1.7820,    0.2440,     0.0200
             274,    0.0000,    8.4580,   44.1630,   34.4690,   10.7080,    1.9340,    0.2490,     0.0190
             275,    0.0000,    8.3050,   44.2430,   34.3600,   10.8120,    1.9750,    0.2730,     0.0320
             276,    0.0000,    8.3200,   43.7230,   34.8440,   10.8860,    1.9390,    0.2580,     0.0300
             277,    0.0000,    7.9500,   43.7500,   34.9270,   11.0970,    1.9860,    0.2550,     0.0350
             278,    0.0000,    7.9560,   43.1790,   34.9950,   11.3730,    2.1660,    0.3090,     0.0220
             279,    0.0000,    7.7330,   43.1920,   35.0800,   11.4910,    2.1840,    0.2830,     0.0370
             280,    0.0000,    7.6470,   42.6500,   35.4710,   11.6420,    2.2680,    0.2940,     0.0280
             281,    0.0000,    7.3670,   42.2860,   35.7540,   11.9260,    2.3210,    0.3200,     0.0260
             282,    0.0000,    7.2920,   42.2540,   35.6960,   12.0600,    2.3240,    0.3370,     0.0370
             283,    0.0000,    7.0990,   41.6900,   35.8930,   12.5650,    2.4200,    0.3080,     0.0250
             284,    0.0000,    7.0380,   41.1930,   36.2930,   12.6220,    2.4620,    0.3550,     0.0370
             285,    0.0000,    6.8900,   40.9980,   36.3420,   12.8800,    2.5160,    0.3390,     0.0350
             286,    0.0000,    6.7750,   40.7280,   36.7760,   12.8440,    2.5000,    0.3350,     0.0420
             287,    0.0000,    6.5120,   40.6070,   36.7270,   13.1370,    2.5970,    0.3710,     0.0490
             288,    0.0000,    6.5160,   40.3390,   36.8600,   13.1680,    2.6860,    0.3820,     0.0490
             289,    0.0000,    6.2480,   39.9030,   37.1250,   13.5050,    2.7400,    0.4280,     0.0510
             290,    0.0000,    6.2510,   39.6910,   37.3420,   13.4360,    2.8310,    0.4180,     0.0310
             291,    0.0000,    6.1140,   39.0520,   37.6930,   13.8520,    2.8350,    0.3930,     0.0610
             292,    0.0000,    5.8490,   39.3040,   37.3200,   14.0870,    2.9520,    0.4380,     0.0500
             293,    0.0000,    5.7790,   38.7210,   37.6400,   14.3990,    2.9560,    0.4550,     0.0500
             294,    0.0000,    5.7050,   38.6270,   37.7710,   14.4050,    3.0090,    0.4290,     0.0540
             295,    0.0000,    5.8270,   38.3510,   37.4370,   14.7330,    3.1390,    0.4530,     0.0600
             296,    0.0000,    5.3750,   37.9790,   38.1380,   14.7550,    3.2290,    0.4730,     0.0510
             297,    0.0000,    5.2550,   37.8450,   38.2220,   14.8390,    3.2970,    0.4850,     0.0570
             298,    0.0000,    5.2270,   37.4280,   38.3990,   15.1140,    3.2810,    0.4890,     0.0620
             299,    0.0000,    5.1420,   37.1800,   38.4850,   15.3020,    3.3620,    0.4620,     0.0670
             300,    0.0000,    5.0540,   36.8050,   38.3710,   15.6660,    3.5070,    0.5200,     0.0770
             301,    0.0000,    4.8910,   36.4120,   38.7880,   15.6340,    3.6780,    0.5230,     0.0740
             302,    0.0000,    4.7480,   36.1480,   38.9950,   15.8470,    3.5840,    0.6010,     0.0770
             303,    0.0000,    4.5140,   35.5010,   39.2320,   16.2410,    3.8080,    0.6180,     0.0860
             304,    0.0000,    4.3430,   35.5020,   39.2130,   16.4510,    3.8480,    0.5600,     0.0830
             305,    0.0000,    4.1920,   35.1110,   39.7110,   16.4080,    3.8730,    0.6160,     0.0890
             306,    0.0000,    3.8870,   34.6670,   39.9110,   16.8440,    3.9610,    0.6240,     0.1060
             307,    0.0000,    3.4600,   34.1890,   40.1910,   17.3820,    4.0460,    0.6600,     0.0720
             308,    0.0000,    3.1290,   33.9810,   40.6010,   17.4060,    4.1390,    0.6380,     0.1060
             309,    0.0000,    2.7330,   33.3660,   41.1820,   17.7850,    4.1880,    0.6530,     0.0930
             310,    0.0000,    2.4630,   33.0020,   41.3040,   18.2000,    4.2550,    0.6950,     0.0810
             311,    0.0000,    2.0490,   32.2580,   42.1050,   18.3880,    4.3660,    0.7390,     0.0950
             312,    0.0000,    1.7940,   31.6330,   42.7170,   18.6120,    4.4600,    0.6900,     0.0940
             313,    0.0000,    1.4220,   31.6570,   42.5930,   18.9180,    4.5610,    0.7590,     0.0900
             314,    0.0000,    1.0490,   30.7690,   43.3040,   19.2290,    4.7580,    0.7810,     0.1100
             315,    0.0000,    0.8210,   30.5520,   43.2990,   19.6140,    4.8640,    0.7410,     0.1090
             316,    0.0000,    0.5940,   29.9570,   43.7970,   19.8330,    4.9050,    0.8070,     0.1070
             317,    0.0000,    0.4790,   29.7570,   43.7470,   20.0390,    5.0500,    0.8310,     0.0970
             318,    0.0000,    0.3210,   29.0690,   43.9610,   20.5990,    5.0530,    0.8520,     0.1450
             319,    0.0000,    0.2120,   28.3510,   44.2830,   20.9850,    5.1810,    0.8670,     0.1210
             320,    0.0000,    0.1590,   28.1750,   44.4980,   21.0260,    5.1460,    0.8670,     0.1290
             321,    0.0000,    0.1060,   27.8210,   44.2750,   21.1960,    5.4850,    0.9760,     0.1410
             322,    0.0000,    0.0540,   27.6190,   44.5630,   21.3500,    5.3870,    0.9020,     0.1250
             323,    0.0000,    0.0460,   26.7510,   44.5280,   21.9150,    5.6020,    1.0070,     0.1510
             324,    0.0000,    0.0260,   26.5870,   44.3300,   22.1250,    5.7430,    1.0630,     0.1260
             325,    0.0000,    0.0200,   26.1330,   44.5000,   22.3470,    5.8010,    1.0560,     0.1430
             326,    0.0000,    0.0050,   26.1620,   44.1090,   22.6600,    5.8420,    1.0880,     0.1340
             327,    0.0000,    0.0040,   25.4660,   43.8920,   23.1980,    6.1160,    1.1390,     0.1850
             328,    0.0000,    0.0010,   25.2420,   44.1270,   23.0640,    6.2520,    1.1360,     0.1780
             329,    0.0000,    0.0030,   24.5030,   44.4370,   23.3320,    6.3990,    1.1530,     0.1730
             330,    0.0000,    0.0000,   24.3690,   44.2490,   23.4840,    6.4990,    1.2100,     0.1890
             331,    0.0000,    0.0000,   24.1500,   44.1220,   23.8050,    6.5900,    1.1660,     0.1670
             332,    0.0000,    0.0000,   23.8510,   43.9590,   23.9690,    6.7510,    1.2760,     0.1940
             333,    0.0000,    0.0000,   23.5530,   43.7850,   24.3360,    6.9190,    1.2040,     0.2030
             334,    0.0000,    0.0000,   22.8890,   43.7690,   24.6720,    7.1380,    1.3020,     0.2300
             335,    0.0000,    0.0000,   22.8310,   43.6620,   24.8400,    7.1750,    1.2760,     0.2160
             336,    0.0000,    0.0000,   22.3650,   43.4890,   24.9880,    7.5200,    1.4120,     0.2260
             337,    0.0000,    0.0000,   21.9560,   43.4510,   25.5200,    7.4610,    1.4030,     0.2090
             338,    0.0000,    0.0000,   21.8870,   43.3240,   25.5850,    7.5270,    1.4760,     0.2010
             339,    0.0000,    0.0000,   21.5740,   43.4840,   25.6640,    7.6070,    1.4560,     0.2150
             340,    0.0000,    0.0000,   20.9620,   43.5220,   25.8740,    7.8800,    1.5330,     0.2290
             341,    0.0000,    0.0000,   20.8470,   43.1500,   26.1900,    8.0160,    1.5520,     0.2450
             342,    0.0000,    0.0000,   20.5680,   43.0830,   26.5370,    7.9650,    1.5640,     0.2830
             343,    0.0000,    0.0000,   20.2490,   42.7240,   26.7380,    8.4060,    1.6310,     0.2520
             344,    0.0000,    0.0000,   19.9410,   42.7770,   26.9690,    8.4210,    1.6440,     0.2480
             345,    0.0000,    0.0000,   19.7110,   42.5750,   27.1390,    8.5620,    1.7220,     0.2910
             346,    0.0000,    0.0000,   19.3490,   42.5640,   27.4370,    8.6460,    1.7340,     0.2700
             347,    0.0000,    0.0000,   18.9420,   42.4140,   27.6400,    8.9170,    1.7860,     0.3010
             348,    0.0000,    0.0000,   18.7790,   42.3680,   27.8170,    8.8380,    1.8590,     0.3390
             349,    0.0000,    0.0000,   18.3730,   42.1920,   28.3250,    8.9940,    1.8090,     0.3070
             350,    0.0000,    0.0000,   17.9720,   42.3750,   28.3170,    9.1220,    1.8720,     0.3420
             351,    0.0000,    0.0000,   18.0030,   41.9010,   28.4500,    9.3910,    1.9220,     0.3330
             352,    0.0000,    0.0000,   17.6560,   41.9290,   28.5780,    9.4960,    1.9940,     0.3470
             353,    0.0000,    0.0000,   17.3390,   41.8080,   28.8680,    9.5410,    2.0700,     0.3740
             354,    0.0000,    0.0000,   17.1730,   41.4150,   29.0420,    9.8380,    2.1330,     0.3990
             355,    0.0000,    0.0000,   16.6240,   41.5680,   29.3630,    9.9730,    2.0780,     0.3940
             356,    0.0000,    0.0000,   16.5520,   41.4610,   29.2280,   10.2170,    2.1330,     0.4090
             357,    0.0000,    0.0000,   16.5240,   40.9680,   29.5680,   10.2100,    2.3160,     0.4140
             358,    0.0000,    0.0000,   16.0350,   40.5970,   30.0480,   10.6240,    2.3200,     0.3760
             359,    0.0000,    0.0000,   15.8340,   40.7220,   30.0570,   10.6810,    2.2970,     0.4090
             360,    0.0000,    0.0000,   15.4720,   40.6470,   30.3600,   10.7610,    2.3440,     0.4160
             361,    0.0000,    0.0000,   15.2270,   40.4820,   30.5900,   10.8660,    2.3840,     0.4510
             362,    0.0000,    0.0000,   15.0000,   40.2300,   30.6730,   11.1490,    2.4900,     0.4580
             363,    0.0000,    0.0000,   14.9290,   40.0660,   30.8460,   11.1380,    2.5570,     0.4640
             364,    0.0000,    0.0000,   14.5320,   40.0460,   30.8860,   11.4110,    2.6490,     0.4760
             365,    0.0000,    0.0000,   14.3010,   39.8370,   31.1390,   11.6020,    2.6060,     0.5150
             366,    0.0000,    0.0000,   14.0930,   39.7530,   31.3070,   11.7090,    2.6580,     0.4800
             367,    0.0000,    0.0000,   13.6120,   39.5610,   31.5120,   11.9830,    2.8090,     0.5230
             368,    0.0000,    0.0000,   13.5580,   39.3410,   31.7110,   12.0880,    2.7740,     0.5280
             369,    0.0000,    0.0000,   13.3010,   39.2500,   31.8360,   12.1980,    2.8360,     0.5790
             370,    0.0000,    0.0000,   13.0780,   39.1540,   31.7320,   12.5580,    2.9240,     0.5540
             371,    0.0000,    0.0000,   12.8000,   38.9610,   32.2180,   12.4470,    3.0190,     0.5550
             372,    0.0000,    0.0000,   12.7510,   38.4630,   32.2160,   12.7980,    3.1760,     0.5960
             373,    0.0000,    0.0000,   12.5790,   38.3210,   32.3900,   13.0450,    3.0350,     0.6300
             374,    0.0000,    0.0000,   12.2440,   38.0730,   32.7010,   13.1740,    3.1740,     0.6340
             375,    0.0000,    0.0000,   12.0790,   37.9450,   32.8840,   13.2050,    3.2390,     0.6480
             376,    0.0000,    0.0000,   11.9130,   37.8180,   32.8510,   13.4250,    3.3450,     0.6480
             377,    0.0000,    0.0000,   11.5750,   37.6660,   33.0360,   13.5460,    3.4550,     0.7220
             378,    0.0000,    0.0000,   11.3410,   37.4500,   33.3200,   13.7980,    3.4140,     0.6770
             379,    0.0000,    0.0000,   11.1100,   37.1060,   33.6590,   13.9970,    3.4310,     0.6970
             380,    0.0000,    0.0000,   10.8820,   37.4390,   33.3330,   14.0820,    3.5830,     0.6810
             381,    0.0000,    0.0000,   10.7140,   36.7470,   33.7460,   14.2590,    3.7440,     0.7900
             382,    0.0000,    0.0000,   10.3890,   36.6680,   33.9340,   14.5130,    3.7480,     0.7480
             383,    0.0000,    0.0000,    9.8390,   36.6150,   34.2140,   14.7170,    3.8250,     0.7900
             384,    0.0000,    0.0000,    9.8230,   36.5190,   34.3370,   14.7680,    3.8490,     0.7040
             385,    0.0000,    0.0000,    9.1720,   36.2730,   34.5220,   15.2400,    3.9710,     0.8220
             386,    0.0000,    0.0000,    8.8550,   36.1240,   34.8500,   15.2600,    4.0550,     0.8560
             387,    0.0000,    0.0000,    8.4620,   36.2530,   34.9520,   15.4370,    3.9960,     0.9000
             388,    0.0000,    0.0000,    7.9540,   35.8580,   35.4060,   15.6320,    4.2020,     0.9480
             389,    0.0000,    0.0000,    7.4990,   35.4640,   35.8130,   16.0110,    4.2620,     0.9510
             390,    0.0000,    0.0000,    7.3100,   35.2130,   35.8500,   16.3330,    4.3320,     0.9620
             391,    0.0000,    0.0000,    6.6030,   35.3660,   36.4460,   16.2570,    4.3790,     0.9490
             392,    0.0000,    0.0000,    6.4040,   35.0550,   36.4390,   16.5980,    4.5520,     0.9520
             393,    0.0000,    0.0000,    6.0680,   34.9940,   36.7100,   16.6830,    4.5490,     0.9960
             394,    0.0000,    0.0000,    5.9040,   34.4950,   37.0090,   17.0060,    4.5630,     1.0230
             395,    0.0000,    0.0000,    5.4440,   34.1830,   37.2450,   17.3290,    4.7230,     1.0760
             396,    0.0000,    0.0000,    5.2360,   33.9800,   37.3390,   17.4760,    4.8890,     1.0800
             397,    0.0000,    0.0000,    5.0040,   33.7240,   37.4080,   17.8190,    4.9240,     1.1210
             398,    0.0000,    0.0000,    4.9410,   33.4810,   37.4240,   18.1240,    4.9090,     1.1210
             399,    0.0000,    0.0000,    4.7130,   33.0350,   38.0310,   17.9100,    5.0740,     1.2370
             400,    0.0000,    0.0000,    4.6040,   32.7860,   37.8870,   18.4150,    5.0860,     1.2220
             401,    0.0000,    0.0000,    4.4290,   32.6110,   37.6960,   18.6960,    5.3040,     1.2640
             402,    0.0000,    0.0000,    4.3690,   32.0840,   38.4150,   18.4100,    5.4490,     1.2730
             403,    0.0000,    0.0000,    4.1220,   32.1360,   37.9150,   19.0300,    5.5050,     1.2920
             404,    0.0000,    0.0000,    4.0780,   31.7150,   38.2710,   18.9140,    5.6940,     1.3280
             405,    0.0000,    0.0000,    4.0940,   31.2910,   38.0860,   19.5180,    5.6760,     1.3350
             406,    0.0000,    0.0000,    3.9930,   31.1130,   38.2070,   19.5250,    5.7810,     1.3810
             407,    0.0000,    0.0000,    3.8210,   30.7880,   38.3440,   19.8070,    5.8200,     1.4200
             408,    0.0000,    0.0000,    3.7660,   30.3490,   38.5530,   19.7500,    6.1620,     1.4200
             409,    0.0000,    0.0000,    3.6840,   29.9940,   38.4200,   20.2840,    6.1180,     1.5000
             410,    0.0000,    0.0000,    3.7200,   29.4690,   38.4960,   20.4650,    6.2620,     1.5880
             411,    0.0000,    0.0000,    3.4820,   29.6180,   38.4220,   20.6020,    6.3460,     1.5300
             412,    0.0000,    0.0000,    3.4800,   29.3250,   38.2740,   20.8770,    6.4940,     1.5500
             413,    0.0000,    0.0000,    3.3240,   28.8310,   38.5860,   21.0280,    6.5470,     1.6840
             414,    0.0000,    0.0000,    3.2730,   28.5620,   38.6070,   21.1100,    6.7410,     1.7070
             415,    0.0000,    0.0000,    3.1940,   28.3410,   38.4500,   21.4570,    6.7840,     1.7740
             416,    0.0000,    0.0000,    3.1910,   27.8700,   38.8680,   21.6090,    6.7460,     1.7160
             417,    0.0000,    0.0000,    3.0870,   27.7880,   38.2830,   21.9400,    7.0410,     1.8610
             418,    0.0000,    0.0000,    3.0760,   27.4510,   38.7530,   21.8840,    7.0850,     1.7510
             419,    0.0000,    0.0000,    2.9990,   26.8470,   38.9570,   22.1080,    7.1820,     1.9070
             420,    0.0000,    0.0000,    2.8290,   26.9060,   38.8370,   22.3860,    7.1590,     1.8830
             421,    0.0000,    0.0000,    2.7450,   26.6140,   38.6490,   22.7530,    7.3300,     1.9090
             422,    0.0000,    0.0000,    2.8000,   25.8580,   38.7400,   22.9430,    7.6420,     2.0170
             423,    0.0000,    0.0000,    2.6830,   25.8320,   38.5280,   23.1420,    7.6960,     2.1190
             424,    0.0000,    0.0000,    2.7340,   25.6530,   38.3300,   23.4450,    7.8230,     2.0150
             425,    0.0000,    0.0000,    2.5070,   25.3400,   38.4270,   23.5620,    7.9920,     2.1720
             426,    0.0000,    0.0000,    2.5810,   25.1700,   38.3310,   23.6000,    8.0360,     2.2820
             427,    0.0000,    0.0000,    2.5510,   24.8590,   38.4910,   23.7040,    8.1700,     2.2250
             428,    0.0000,    0.0000,    2.4620,   24.4420,   38.5210,   24.0930,    8.2030,     2.2790
             429,    0.0000,    0.0000,    2.3660,   24.2540,   38.7650,   24.0160,    8.3570,     2.2420
             430,    0.0000,    0.0000,    2.2160,   23.6590,   38.6860,   24.4780,    8.5960,     2.3650
             431,    0.0000,    0.0000,    2.2710,   23.6800,   38.2410,   24.7860,    8.5540,     2.4680
             432,    0.0000,    0.0000,    2.1970,   23.1970,   38.5170,   24.7550,    8.8600,     2.4740
             433,    0.0000,    0.0000,    2.0990,   23.1340,   38.5130,   24.7960,    8.9960,     2.4620
             434,    0.0000,    0.0000,    2.0630,   22.8400,   38.3270,   25.1220,    8.9950,     2.6530
             435,    0.0000,    0.0000,    2.0210,   22.3410,   38.5750,   25.1790,    9.1540,     2.7300
             436,    0.0000,    0.0000,    1.9800,   22.2990,   38.2750,   25.5800,    9.1720,     2.6940
             437,    0.0000,    0.0000,    1.9250,   21.7440,   38.2960,   25.8560,    9.4350,     2.7440
             438,    0.0000,    0.0000,    1.8560,   21.5590,   38.0800,   26.0100,    9.6550,     2.8400
             439,    0.0000,    0.0000,    1.7620,   21.3680,   37.8900,   26.1050,    9.8690,     3.0060
             440,    0.0000,    0.0000,    1.7250,   21.3690,   38.1510,   25.7710,    9.9860,     2.9980
             441,    0.0000,    0.0000,    1.7750,   20.8480,   37.9350,   26.3140,   10.1380,     2.9900
             442,    0.0000,    0.0000,    1.6930,   20.6930,   37.7570,   26.6000,   10.2040,     3.0530
             443,    0.0000,    0.0000,    1.5930,   20.4100,   37.6320,   26.6640,   10.5530,     3.1480
             444,    0.0000,    0.0000,    1.6260,   20.1450,   37.6280,   26.9160,   10.4370,     3.2480
             445,    0.0000,    0.0000,    1.4950,   19.9300,   37.6980,   27.1360,   10.5220,     3.2190
             446,    0.0000,    0.0000,    1.5580,   19.6670,   37.4440,   27.2900,   10.6840,     3.3570
             447,    0.0000,    0.0000,    1.4540,   19.5090,   37.4150,   27.2650,   10.8700,     3.4870
             448,    0.0000,    0.0000,    1.3970,   19.1760,   37.3310,   27.5870,   11.0720,     3.4370
             449,    0.0000,    0.0000,    1.3610,   18.9970,   37.0910,   27.7800,   11.2400,     3.5310
             450,    0.0000,    0.0000,    1.2730,   18.7080,   37.0520,   28.0060,   11.3590,     3.6020
             451,    0.0000,    0.0000,    1.3210,   18.4300,   36.9780,   28.2100,   11.3640,     3.6970
             452,    0.0000,    0.0000,    1.3020,   18.3240,   36.6800,   28.3610,   11.4740,     3.8590
             453,    0.0000,    0.0000,    1.2270,   17.9510,   36.6100,   28.5630,   11.7160,     3.9330
             454,    0.0000,    0.0000,    1.1540,   17.7110,   36.4350,   28.8160,   11.9110,     3.9730
             455,    0.0000,    0.0000,    1.1340,   17.2750,   36.9510,   28.5440,   12.0140,     4.0820
             456,    0.0000,    0.0000,    1.1310,   17.2350,   36.3880,   28.9350,   12.1670,     4.1440
             457,    0.0000,    0.0000,    1.0290,   16.8750,   36.3620,   29.0530,   12.5050,     4.1760
             458,    0.0000,    0.0000,    1.0110,   16.6540,   36.4750,   29.1990,   12.4400,     4.2210
             459,    0.0000,    0.0000,    0.9540,   16.5950,   36.2400,   29.2320,   12.8080,     4.1710
             460,    0.0000,    0.0000,    0.8780,   16.0720,   36.2270,   29.6020,   12.8680,     4.3530
             461,    0.0000,    0.0000,    0.8640,   15.7490,   36.3400,   29.5940,   13.0300,     4.4230
             462,    0.0000,    0.0000,    0.7690,   15.4920,   35.8760,   30.0800,   13.2130,     4.5700
             463,    0.0000,    0.0000,    0.7020,   15.3130,   36.1870,   30.0760,   13.0860,     4.6360
             464,    0.0000,    0.0000,    0.5910,   14.9910,   35.7340,   30.3910,   13.5070,     4.7860
             465,    0.0000,    0.0000,    0.5090,   14.6020,   35.9980,   30.6540,   13.5130,     4.7240
             466,    0.0000,    0.0000,    0.4910,   14.2390,   35.6970,   31.0180,   13.7230,     4.8320
             467,    0.0000,    0.0000,    0.4270,   14.0590,   35.6580,   30.8460,   13.9900,     5.0200
             468,    0.0000,    0.0000,    0.3590,   13.5060,   35.9890,   31.0100,   14.0620,     5.0740
             469,    0.0000,    0.0000,    0.3080,   13.2840,   35.4960,   31.4670,   14.3370,     5.1080
             470,    0.0000,    0.0000,    0.2580,   13.0520,   35.4790,   31.4670,   14.3900,     5.3540
             471,    0.0000,    0.0000,    0.2160,   12.5870,   35.2240,   31.8680,   14.6550,     5.4500
             472,    0.0000,    0.0000,    0.1480,   12.3590,   35.0290,   31.9150,   14.9610,     5.5880
             473,    0.0000,    0.0000,    0.1230,   11.9990,   35.1580,   31.9870,   15.0640,     5.6690
             474,    0.0000,    0.0000,    0.0930,   12.0720,   34.9760,   32.1660,   15.0310,     5.6620
             475,    0.0000,    0.0000,    0.0760,   11.7020,   34.9920,   32.2860,   15.2020,     5.7420
             476,    0.0000,    0.0000,    0.0640,   11.5100,   34.6710,   32.5490,   15.2850,     5.9210
             477,    0.0000,    0.0000,    0.0500,   11.3290,   34.5650,   32.3710,   15.7280,     5.9570
             478,    0.0000,    0.0000,    0.0280,   11.1310,   34.2490,   32.7020,   15.8580,     6.0320
             479,    0.0000,    0.0000,    0.0280,   10.9410,   33.7090,   32.9480,   16.1230,     6.2510
             480,    0.0000,    0.0000,    0.0080,   10.7640,   33.7470,   33.1840,   16.0920,     6.2050
             481,    0.0000,    0.0000,    0.0110,   10.5380,   33.5820,   33.1290,   16.4150,     6.3250
             482,    0.0000,    0.0000,    0.0040,   10.2450,   33.1070,   33.4720,   16.6390,     6.5330
             483,    0.0000,    0.0000,    0.0040,   10.1280,   33.3220,   33.0930,   16.7650,     6.6880
             484,    0.0000,    0.0000,    0.0000,    9.8030,   33.3830,   33.2290,   16.8320,     6.7530
             485,    0.0000,    0.0000,    0.0010,    9.7460,   32.6480,   33.6970,   16.9180,     6.9900
             486,    0.0000,    0.0000,    0.0000,    9.6380,   32.3200,   33.6860,   17.2130,     7.1430
             487,    0.0000,    0.0000,    0.0010,    9.2270,   32.5340,   33.8510,   17.3960,     6.9910
             488,    0.0000,    0.0000,    0.0000,    9.1680,   32.0830,   33.7940,   17.6940,     7.2610
             489,    0.0000,    0.0000,    0.0000,    9.0760,   32.0630,   33.7720,   17.7670,     7.3220
             490,    0.0000,    0.0000,    0.0010,    8.7770,   31.6520,   34.0120,   17.9860,     7.5720
             491,    0.0000,    0.0000,    0.0000,    8.8000,   31.3370,   34.0850,   18.1540,     7.6240
             492,    0.0000,    0.0000,    0.0000,    8.3860,   31.1050,   34.1500,   18.4880,     7.8710
             493,    0.0000,    0.0000,    0.0000,    8.3670,   31.1300,   34.0260,   18.3930,     8.0840
             494,    0.0000,    0.0000,    0.0000,    8.3780,   30.3820,   34.4700,   18.6550,     8.1150
             495,    0.0000,    0.0000,    0.0000,    7.8510,   30.4220,   34.4130,   19.0320,     8.2820
             496,    0.0000,    0.0000,    0.0000,    7.9410,   30.1720,   34.6580,   18.8930,     8.3360
             497,    0.0000,    0.0000,    0.0000,    7.7600,   29.8800,   34.6190,   19.3740,     8.3670
             498,    0.0000,    0.0000,    0.0000,    7.6330,   29.7020,   34.5070,   19.5500,     8.6080
             499,    0.0000,    0.0000,    0.0000,    7.3790,   29.7710,   34.5310,   19.3160,     9.0030
             500,    0.0000,    0.0000,    0.0000,    7.4330,   29.3860,   34.3330,   19.8580,     8.9900
             501,    0.0000,    0.0000,    0.0000,    7.2720,   29.1360,   34.9980,   19.6180,     8.9760
             502,    0.0000,    0.0000,    0.0000,    7.1720,   28.9850,   34.6300,   20.0510,     9.1620
             503,    0.0000,    0.0000,    0.0000,    7.0610,   28.8070,   34.8530,   19.9750,     9.3040
             504,    0.0000,    0.0000,    0.0000,    6.7110,   28.3780,   34.7130,   20.5880,     9.6100
             505,    0.0000,    0.0000,    0.0000,    6.6620,   28.3680,   34.8360,   20.6310,     9.5030
             506,    0.0000,    0.0000,    0.0000,    6.6080,   27.9360,   34.6090,   21.0040,     9.8430
             507,    0.0000,    0.0000,    0.0000,    6.4110,   27.7320,   34.8630,   20.9720,    10.0220
             508,    0.0000,    0.0000,    0.0000,    6.3540,   27.7530,   34.8840,   21.0130,     9.9960
             509,    0.0000,    0.0000,    0.0000,    6.1050,   27.2270,   35.1230,   21.2460,    10.2990
             510,    0.0000,    0.0000,    0.0000,    6.0250,   27.2390,   34.7330,   21.5280,    10.4750
             511,    0.0000,    0.0000,    0.0000,    5.8490,   26.8470,   35.0160,   21.6320,    10.6560
             512,    0.0000,    0.0000,    0.0000,    5.8780,   26.7590,   34.5240,   21.9440,    10.8950
             513,    0.0000,    0.0000,    0.0000,    5.7120,   26.2040,   35.0810,   21.8800,    11.1230
             514,    0.0000,    0.0000,    0.0000,    5.5620,   26.4000,   34.9860,   21.9910,    11.0610
             515,    0.0000,    0.0000,    0.0000,    5.4570,   25.8370,   34.9990,   22.3640,    11.3430
             516,    0.0000,    0.0000,    0.0000,    5.3520,   25.7540,   35.0970,   22.5550,    11.2420
             517,    0.0000,    0.0000,    0.0000,    5.1530,   25.6020,   34.8260,   22.8750,    11.5440
             518,    0.0000,    0.0000,    0.0000,    5.1340,   25.4040,   34.8590,   22.6780,    11.9250
             519,    0.0000,    0.0000,    0.0000,    4.9670,   25.2850,   34.7970,   22.8800,    12.0710
             520,    0.0000,    0.0000,    0.0000,    5.0470,   24.9710,   34.8750,   22.9210,    12.1860
             521,    0.0000,    0.0000,    0.0000,    4.6610,   24.8110,   34.9950,   23.3700,    12.1630
             522,    0.0000,    0.0000,    0.0000,    4.7510,   24.5300,   35.1160,   23.3450,    12.2580
             523,    0.0000,    0.0000,    0.0000,    4.4820,   24.2250,   35.1360,   23.5160,    12.6410
             524,    0.0000,    0.0000,    0.0000,    4.4180,   23.8170,   35.0320,   23.9020,    12.8310
             525,    0.0000,    0.0000,    0.0000,    4.3650,   23.5060,   34.8660,   24.1630,    13.1000
             526,    0.0000,    0.0000,    0.0000,    4.2310,   23.5030,   34.8350,   24.2550,    13.1760
             527,    0.0000,    0.0000,    0.0000,    4.1130,   23.2360,   35.0900,   24.1870,    13.3740
             528,    0.0000,    0.0000,    0.0000,    4.0560,   22.9500,   34.9000,   24.3290,    13.7650
             529,    0.0000,    0.0000,    0.0000,    4.0300,   22.6740,   35.0610,   24.4380,    13.7970
             530,    0.0000,    0.0000,    0.0000,    3.8100,   22.6140,   34.8830,   24.7970,    13.8960
             531,    0.0000,    0.0000,    0.0000,    3.8090,   22.5610,   34.7260,   24.8410,    14.0630
             532,    0.0000,    0.0000,    0.0000,    3.7090,   22.2810,   34.4650,   25.3470,    14.1980
             533,    0.0000,    0.0000,    0.0000,    3.5750,   21.8280,   34.6030,   25.3350,    14.6590
             534,    0.0000,    0.0000,    0.0000,    3.4190,   21.8740,   34.3750,   25.6160,    14.7160
             535,    0.0000,    0.0000,    0.0000,    3.4360,   21.6190,   34.6640,   25.3550,    14.9260
             536,    0.0000,    0.0000,    0.0000,    3.2990,   21.2610,   34.4600,   25.6580,    15.3220
             537,    0.0000,    0.0000,    0.0000,    3.2500,   21.2100,   34.6310,   25.5190,    15.3900
             538,    0.0000,    0.0000,    0.0000,    3.0600,   20.6430,   34.7850,   26.0630,    15.4490
             539,    0.0000,    0.0000,    0.0000,    3.0200,   20.8080,   34.3190,   25.7910,    16.0620
             540,    0.0000,    0.0000,    0.0000,    2.8780,   20.2610,   34.6400,   26.3180,    15.9030
             541,    0.0000,    0.0000,    0.0000,    2.7520,   20.1500,   34.5470,   26.3520,    16.1990
             542,    0.0000,    0.0000,    0.0000,    2.7250,   19.8290,   34.5680,   26.4910,    16.3870
